# freq	per	pow	amp
 2.5189999999998330E-001	 3.9698292973404774E+000	 8.3037957188652178E-001	 2.1880203631720333E-002
 2.5194999999998330E-001	 3.9690414764836923E+000	 7.9606023755389210E-001	 2.1439689964201567E-002
 2.5199999999998329E-001	 3.9682539682542313E+000	 7.6143355477174923E-001	 2.0984472237052364E-002
 2.5204999999998329E-001	 3.9674667724660435E+000	 7.2659680308427887E-001	 2.0514832717004116E-002
 2.5209999999998328E-001	 3.9666798889332262E+000	 6.9164841339780359E-001	 2.0031084178380336E-002
 2.5214999999998328E-001	 3.9658933174700230E+000	 6.5668756613047063E-001	 1.9533570823469671E-002
 2.5219999999998327E-001	 3.9651070578908261E+000	 6.2181376738281724E-001	 1.9022669010866265E-002
 2.5224999999998327E-001	 3.9643211100101738E+000	 5.8712641625442308E-001	 1.8498787934595685E-002
 2.5229999999998326E-001	 3.9635354736427519E+000	 5.5272436305223083E-001	 1.7962370224393658E-002
 2.5234999999998325E-001	 3.9627501486033934E+000	 5.1870545324224726E-001	 1.7413892349297640E-002
 2.5239999999998325E-001	 3.9619651347070777E+000	 4.8516607150355362E-001	 1.6853865005801435E-002
 2.5244999999998324E-001	 3.9611804317689301E+000	 4.5220068164826915E-001	 1.6282833395916369E-002
 2.5249999999998324E-001	 3.9603960396042233E+000	 4.1990136458592880E-001	 1.5701377387976809E-002
 2.5254999999998323E-001	 3.9596119580283760E+000	 3.8835736482018252E-001	 1.5110111712201446E-002
 2.5259999999998323E-001	 3.9588281868569535E+000	 3.5765463958630839E-001	 1.4509686068817590E-002
 2.5264999999998322E-001	 3.9580447259056655E+000	 3.2787542369260936E-001	 1.3900785377539172E-002
 2.5269999999998322E-001	 3.9572615749903699E+000	 2.9909780533708846E-001	 1.3284130096728455E-002
 2.5274999999998321E-001	 3.9564787339270682E+000	 2.7139532148992490E-001	 1.2660476822778197E-002
 2.5279999999998320E-001	 3.9556962025319082E+000	 2.4483657601079806E-001	 1.2030619334446059E-002
 2.5284999999998320E-001	 3.9549139806211842E+000	 2.1948488205677594E-001	 1.1395390285889312E-002
 2.5289999999998319E-001	 3.9541320680113343E+000	 1.9539793335868846E-001	 1.0755663927494745E-002
 2.5294999999998319E-001	 3.9533504645189423E+000	 1.7262750710661162E-001	 1.0112360375413075E-002
 2.5299999999998318E-001	 3.9525691699607370E+000	 1.5121920235423167E-001	 9.4664522664771530E-003
 2.5304999999998318E-001	 3.9517881841535920E+000	 1.3121221447402223E-001	 8.8189749857708645E-003
 2.5309999999998317E-001	 3.9510075069145256E+000	 1.1263914904046989E-001	 8.1710424841372042E-003
 2.5314999999998317E-001	 3.9502271380607010E+000	 9.5525878186074040E-002	 7.5238719894534095E-003
 2.5319999999998316E-001	 3.9494470774094252E+000	 7.9891438337463871E-002	 6.8788230404404514E-003
 2.5324999999998316E-001	 3.9486673247781501E+000	 6.5747971996578308E-002	 6.2374605513455007E-003
 2.5329999999998315E-001	 3.9478878799844712E+000	 5.3100713587248882E-002	 5.6016594623798021E-003
 2.5334999999998314E-001	 3.9471087428461282E+000	 4.1948020344162083E-002	 4.9737843907306555E-003
 2.5339999999998314E-001	 3.9463299131810046E+000	 3.2281446037957379E-002	 4.3570105077843525E-003
 2.5344999999998313E-001	 3.9455513908071280E+000	 2.4085858812711934E-002	 3.7559238131777604E-003
 2.5349999999998313E-001	 3.9447731755426689E+000	 1.7339599842423538E-002	 3.1777002134087675E-003
 2.5354999999998312E-001	 3.9439952672059420E+000	 1.2014683756702697E-002	 2.6345233495855629E-003
 2.5359999999998312E-001	 3.9432176656154043E+000	 8.0770356561229786E-003	 2.1485797019880413E-003
 2.5364999999998311E-001	 3.9424403705896571E+000	 5.4867650012019719E-003	 1.7611160511110068E-003
 2.5369999999998311E-001	 3.9416633819474440E+000	 4.1984721954072338E-003	 1.5391921066545897E-003
 2.5374999999998310E-001	 3.9408866995076517E+000	 4.1615852970644197E-003	 1.5455279314924850E-003
 2.5379999999998309E-001	 3.9401103230893089E+000	 5.3207239015693880E-003	 1.7681774463779805E-003
 2.5384999999998309E-001	 3.9393342525115882E+000	 7.6160865392269966E-003	 2.1320963268684273E-003
 2.5389999999998308E-001	 3.9385584875938031E+000	 1.0983858236710083E-002	 2.5705023473228724E-003
 2.5394999999998308E-001	 3.9377830281554109E+000	 1.5356634757491975E-002	 3.0446198869716768E-003
 2.5399999999998307E-001	 3.9370078740160106E+000	 2.0663860067570722E-002	 3.5339476321889791E-003
 2.5404999999998307E-001	 3.9362330249953419E+000	 2.6832273264577877E-002	 4.0273123312334408E-003
 2.5409999999998306E-001	 3.9354584809132889E+000	 3.3786362033029149E-002	 4.5182087203656796E-003
 2.5414999999998306E-001	 3.9346842415898746E+000	 4.1448818399859241E-002	 5.0025706612958553E-003
 2.5419999999998305E-001	 3.9339103068452661E+000	 4.9740994844486387E-002	 5.4776828788021996E-003
 2.5424999999998305E-001	 3.9331366764997706E+000	 5.8583356718100874E-002	 5.9416235976191547E-003
 2.5429999999998304E-001	 3.9323633503738367E+000	 6.7895928893806967E-002	 6.3929639647710449E-003
 2.5434999999998303E-001	 3.9315903282880549E+000	 7.7598732962739198E-002	 6.8305978242687720E-003
 2.5439999999998303E-001	 3.9308176100631553E+000	 8.7612214852970258E-002	 7.2536410601637567E-003
 2.5444999999998302E-001	 3.9300451955200106E+000	 9.7857657120200281E-002	 7.6613695830328957E-003
 2.5449999999998302E-001	 3.9292730844796333E+000	 1.0825757786657927E-001	 8.0531798828715993E-003
 2.5454999999998301E-001	 3.9285012767631771E+000	 1.1873611229667753E-001	 8.4285630826379104E-003
 2.5459999999998301E-001	 3.9277297721919355E+000	 1.2921937426220706E-001	 8.7870873438287180E-003
 2.5464999999998300E-001	 3.9269585705873427E+000	 1.3963580113132443E-001	 9.1283857657853615E-003
 2.5469999999998300E-001	 3.9261876717709727E+000	 1.4991647383471324E-001	 9.4521476826258111E-003
 2.5474999999998299E-001	 3.9254170755645408E+000	 1.5999541843529497E-001	 9.7581124664985752E-003
 2.5479999999998298E-001	 3.9246467817899009E+000	 1.6980988255821747E-001	 1.0046064893157671E-002
 2.5484999999998298E-001	 3.9238767902690475E+000	 1.7930058925494502E-001	 1.0315831704468613E-002
 2.5489999999998297E-001	 3.9231071008241147E+000	 1.8841196642735769E-001	 1.0567278991801918E-002
 2.5494999999998297E-001	 3.9223377132773751E+000	 1.9709235134467060E-001	 1.0800310188457349E-002
 2.5499999999998296E-001	 3.9215686274512422E+000	 2.0529417037028061E-001	 1.1014864527614229E-002
 2.5504999999998296E-001	 3.9207998431682682E+000	 2.1297409277861012E-001	 1.1210915829660847E-002
 2.5509999999998295E-001	 3.9200313602511438E+000	 2.2009315979742092E-001	 1.1388471576147701E-002
 2.5514999999998295E-001	 3.9192631785226997E+000	 2.2661688505229741E-001	 1.1547572112808603E-002
 2.5519999999998294E-001	 3.9184952978059044E+000	 2.3251533288922532E-001	 1.1688290100918189E-002
 2.5524999999998293E-001	 3.9177277179238663E+000	 2.3776316842182665E-001	 1.1810730019003884E-002
 2.5529999999998293E-001	 3.9169604386998311E+000	 2.4233968034123818E-001	 1.1915027707655164E-002
 2.5534999999998292E-001	 3.9161934599571837E+000	 2.4622878091805311E-001	 1.2001350037258824E-002
 2.5539999999998292E-001	 3.9154267815194475E+000	 2.4941897882506528E-001	 1.2069894557609087E-002
 2.5544999999998291E-001	 3.9146604032102834E+000	 2.5190332719009562E-001	 1.2120889155912216E-002
 2.5549999999998291E-001	 3.9138943248534908E+000	 2.5367934795759178E-001	 1.2154591722309264E-002
 2.5554999999998290E-001	 3.9131285462730068E+000	 2.5474893162830725E-001	 1.2171289768019717E-002
 2.5559999999998290E-001	 3.9123630672929064E+000	 2.5511821572536453E-001	 1.2171300046760460E-002
 2.5564999999998289E-001	 3.9115978877374022E+000	 2.5479744030473650E-001	 1.2154968103358154E-002
 2.5569999999998289E-001	 3.9108330074308446E+000	 2.5380078333163542E-001	 1.2122667791857705E-002
 2.5574999999998288E-001	 3.9100684261977201E+000	 2.5214617837484521E-001	 1.2074800788952606E-002
 2.5579999999998287E-001	 3.9093041438626543E+000	 2.4985511460650925E-001	 1.2011796065600027E-002
 2.5584999999998287E-001	 3.9085401602504084E+000	 2.4695241808184207E-001	 1.1934109275246773E-002
 2.5589999999998286E-001	 3.9077764751858810E+000	 2.4346602502510367E-001	 1.1842222276227384E-002
 2.5594999999998286E-001	 3.9070130884941081E+000	 2.3942673718339763E-001	 1.1736642531523950E-002
 2.5599999999998285E-001	 3.9062500000002616E+000	 2.3486797243961469E-001	 1.1617902681476264E-002
 2.5604999999998285E-001	 3.9054872095296504E+000	 2.2982550309655994E-001	 1.1486560082582262E-002
 2.5609999999998284E-001	 3.9047247169077197E+000	 2.2433719399435489E-001	 1.1343196600630856E-002
 2.5614999999998284E-001	 3.9039625219600507E+000	 2.1844273050296714E-001	 1.1188418399653604E-002
 2.5619999999998283E-001	 3.9032006245123614E+000	 2.1218335121956811E-001	 1.1022856092823273E-002
 2.5624999999998282E-001	 3.9024390243905054E+000	 2.0560157789448427E-001	 1.0847165072008974E-002
 2.5629999999998282E-001	 3.9016777214204721E+000	 1.9874094788679117E-001	 1.0662026154357339E-002
 2.5634999999998281E-001	 3.9009167154283872E+000	 1.9164575337077419E-001	 1.0468146679752962E-002
 2.5639999999998281E-001	 3.9001560062405112E+000	 1.8436078303025710E-001	 1.0266261959196563E-002
 2.5644999999998280E-001	 3.8993955936832405E+000	 1.7693107429461324E-001	 1.0057137327389321E-002
 2.5649999999998280E-001	 3.8986354775831074E+000	 1.6940167224745759E-001	 9.8415707237193232E-003
 2.5654999999998279E-001	 3.8978756577667788E+000	 1.6181739927426797E-001	 9.6203959522043019E-003
 2.5659999999998279E-001	 3.8971161340610565E+000	 1.5422263538268402E-001	 9.3944866567027725E-003
 2.5664999999998278E-001	 3.8963569062928780E+000	 1.4666110912922159E-001	 9.1647610402014103E-003
 2.5669999999998278E-001	 3.8955979742893150E+000	 1.3917570128275600E-001	 8.9321874030498915E-003
 2.5674999999998277E-001	 3.8948393378775741E+000	 1.3180826004193247E-001	 8.6977904592088050E-003
 2.5679999999998276E-001	 3.8940809968849965E+000	 1.2459942772572855E-001	 8.4626583640751013E-003
 2.5684999999998276E-001	 3.8933229511390581E+000	 1.1758848171429696E-001	 8.2279504223964559E-003
 2.5689999999998275E-001	 3.8925652004673692E+000	 1.1081318459798940E-001	 7.9949050807927163E-003
 2.5694999999998275E-001	 3.8918077446976733E+000	 1.0430964763774928E-001	 7.7648479657142517E-003
 2.5699999999998274E-001	 3.8910505836578486E+000	 9.8112204818818646E-002	 7.5391993084203178E-003
 2.5704999999998274E-001	 3.8902937171759082E+000	 9.2253297634040596E-002	 7.3194799352591803E-003
 2.5709999999998273E-001	 3.8895371450799967E+000	 8.6763369622628747E-002	 7.1073146495570410E-003
 2.5714999999998273E-001	 3.8887808671983946E+000	 8.1670770872892831E-002	 6.9044315226661707E-003
 2.5719999999998272E-001	 3.8880248833595146E+000	 7.7001671804975594E-002	 6.7126552211401180E-003
 2.5724999999998271E-001	 3.8872691933919037E+000	 7.2779984143624576E-002	 6.5338921514327504E-003
 2.5729999999998271E-001	 3.8865137971242412E+000	 6.9027292789215544E-002	 6.3701053688643922E-003
 2.5734999999998270E-001	 3.8857586943853399E+000	 6.5762792320995467E-002	 6.2232770416557641E-003
 2.5739999999998270E-001	 3.8850038850041462E+000	 6.3003233350214738E-002	 6.0953575883388846E-003
 2.5744999999998269E-001	 3.8842493688097388E+000	 6.0762875698929276E-002	 5.9882017539755602E-003
 2.5749999999998269E-001	 3.8834951456313291E+000	 5.9053448629790423E-002	 5.9034942148601059E-003
 2.5754999999998268E-001	 3.8827412152982617E+000	 5.7884118891472193E-002	 5.8426699321079663E-003
 2.5759999999998268E-001	 3.8819875776400128E+000	 5.7261466703580399E-002	 5.8068368975019210E-003
 2.5764999999998267E-001	 3.8812342324861917E+000	 5.7189469170483183E-002	 5.7967103870640224E-003
 2.5769999999998267E-001	 3.8804811796665395E+000	 5.7669492194989763E-002	 5.8125677220938303E-003
 2.5774999999998266E-001	 3.8797284190109305E+000	 5.8700291624438190E-002	 5.8542302656183383E-003
 2.5779999999998265E-001	 3.8789759503493690E+000	 6.0278023500274905E-002	 5.9210753597852593E-003
 2.5784999999998265E-001	 3.8782237735119924E+000	 6.2396263067969103E-002	 6.0120761817507263E-003
 2.5789999999998264E-001	 3.8774718883290706E+000	 6.5046036723709608E-002	 6.1258635750203886E-003
 2.5794999999998264E-001	 3.8767202946310033E+000	 6.8215861896547797E-002	 6.2608009403492025E-003
 2.5799999999998263E-001	 3.8759689922483229E+000	 7.1891800573424855E-002	 6.4150633142911776E-003
 2.5804999999998263E-001	 3.8752179810116929E+000	 7.6057524282888256E-002	 6.5867126642323156E-003
 2.5809999999998262E-001	 3.8744672607519077E+000	 8.0694389932414318E-002	 6.7737638489382412E-003
 2.5814999999998262E-001	 3.8737168312998929E+000	 8.5781531521889859E-002	 6.9742385051138967E-003
 2.5819999999998261E-001	 3.8729666924867057E+000	 9.1295960334297044E-002	 7.1862058142493721E-003
 2.5824999999998260E-001	 3.8722168441435327E+000	 9.7212681395133810E-002	 7.4078113431816752E-003
 2.5829999999998260E-001	 3.8714672861016934E+000	 1.0350482100547798E-001	 7.6372954975509992E-003
 2.5834999999998259E-001	 3.8707180181926355E+000	 1.1014376700255063E-001	 7.8730037781276629E-003
 2.5839999999998259E-001	 3.8699690402479390E+000	 1.1709932031280300E-001	 8.1133908717687230E-003
 2.5844999999998258E-001	 3.8692203520993127E+000	 1.2433985903484755E-001	 8.3570204637473701E-003
 2.5849999999998258E-001	 3.8684719535785974E+000	 1.3183251153665076E-001	 8.6025621595081508E-003
 2.5854999999998257E-001	 3.8677238445177622E+000	 1.3954333976736824E-001	 8.8487867332457809E-003
 2.5859999999998257E-001	 3.8669760247489071E+000	 1.4743753054530900E-001	 9.0945604953593696E-003
 2.5864999999998256E-001	 3.8662284941042624E+000	 1.5547959468399525E-001	 9.3388393931378242E-003
 2.5869999999998256E-001	 3.8654812524161866E+000	 1.6363357080682553E-001	 9.5806631672227388E-003
 2.5874999999998255E-001	 3.8647342995171687E+000	 1.7186323232164052E-001	 9.8191498024045917E-003
 2.5879999999998254E-001	 3.8639876352398277E+000	 1.8013230021567067E-001	 1.0053490519756379E-002
 2.5884999999998254E-001	 3.8632412594169110E+000	 1.8840465230458311E-001	 1.0282945140560260E-002
 2.5889999999998253E-001	 3.8624951718812959E+000	 1.9664453442309127E-001	 1.0506838038720044E-002
 2.5894999999998253E-001	 3.8617493724659875E+000	 2.0481676757847117E-001	 1.0724554532451856E-002
 2.5899999999998252E-001	 3.8610038610041215E+000	 2.1288695028124346E-001	 1.0935537705074218E-002
 2.5904999999998252E-001	 3.8602586373289616E+000	 2.2082165572469339E-001	 1.1139285638018089E-002
 2.5909999999998251E-001	 3.8595137012739000E+000	 2.2858861907647238E-001	 1.1335348920349419E-002
 2.5914999999998251E-001	 3.8587690526724581E+000	 2.3615691687234608E-001	 1.1523328477895283E-002
 2.5919999999998250E-001	 3.8580246913582852E+000	 2.4349713367972894E-001	 1.1702873582589096E-002
 2.5924999999998249E-001	 3.8572806171651592E+000	 2.5058151732195033E-001	 1.1873680063047303E-002
 2.5929999999998249E-001	 3.8565368299269864E+000	 2.5738412015415058E-001	 1.2035488643751955E-002
 2.5934999999998248E-001	 3.8557933294778004E+000	 2.6388092391758294E-001	 1.2188083342102859E-002
 2.5939999999998248E-001	 3.8550501156517640E+000	 2.7004995159373130E-001	 1.2331289994896031E-002
 2.5944999999998247E-001	 3.8543071882831663E+000	 2.7587136018449082E-001	 1.2464974761075283E-002
 2.5949999999998247E-001	 3.8535645472064259E+000	 2.8132751679055573E-001	 1.2589042647238553E-002
 2.5954999999998246E-001	 3.8528221922560877E+000	 2.8640305984966385E-001	 1.2703436089156264E-002
 2.5959999999998246E-001	 3.8520801232668243E+000	 2.9108493944801833E-001	 1.2808133437531396E-002
 2.5964999999998245E-001	 3.8513383400734358E+000	 2.9536244342799639E-001	 1.2903147491978918E-002
 2.5969999999998244E-001	 3.8505968425108494E+000	 2.9922720335469805E-001	 1.2988523936033470E-002
 2.5974999999998244E-001	 3.8498556304141198E+000	 3.0267318750403455E-001	 1.3064339821696939E-002
 2.5979999999998243E-001	 3.8491147036184281E+000	 3.0569667501585762E-001	 1.3130701957835911E-002
 2.5984999999998243E-001	 3.8483740619590825E+000	 3.0829621775332505E-001	 1.3187745332988025E-002
 2.5989999999998242E-001	 3.8476337052715186E+000	 3.1047258500654723E-001	 1.3235631453160774E-002
 2.5994999999998242E-001	 3.8468936333912969E+000	 3.1222869777503459E-001	 1.3274546722457354E-002
 2.5999999999998241E-001	 3.8461538461541065E+000	 3.1356955155631366E-001	 1.3304700828814230E-002
 2.6004999999998241E-001	 3.8454143433957610E+000	 3.1450212658411647E-001	 1.3326325098104328E-002
 2.6009999999998240E-001	 3.8446751249522015E+000	 3.1503529134735209E-001	 1.3339670922802057E-002
 2.6014999999998240E-001	 3.8439361906594951E+000	 3.1517969713843835E-001	 1.3345008202241899E-002
 2.6019999999998239E-001	 3.8431975403538341E+000	 3.1494766660608803E-001	 1.3342623846892483E-002
 2.6024999999998238E-001	 3.8424591738715379E+000	 3.1435307833678483E-001	 1.3332820367620355E-002
 2.6029999999998238E-001	 3.8417210910490498E+000	 3.1341124655530606E-001	 1.3315914523931497E-002
 2.6034999999998237E-001	 3.8409832917229410E+000	 3.1213879961247837E-001	 1.3292236091375495E-002
 2.6039999999998237E-001	 3.8402457757299069E+000	 3.1055355731199058E-001	 1.3262126734737541E-002
 2.6044999999998236E-001	 3.8395085429067679E+000	 3.0867440720170652E-001	 1.3225938981286798E-002
 2.6049999999998236E-001	 3.8387715930904713E+000	 3.0652118459643252E-001	 1.3184035379363126E-002
 2.6054999999998235E-001	 3.8380349261180875E+000	 3.0411454952353523E-001	 1.3136787683960293E-002
 2.6059999999998235E-001	 3.8372985418268142E+000	 3.0147587324054603E-001	 1.3084576328759935E-002
 2.6064999999998234E-001	 3.8365624400539717E+000	 2.9862712095889926E-001	 1.3027789881280141E-002
 2.6069999999998233E-001	 3.8358266206370071E+000	 2.9559074186722478E-001	 1.2966824706622420E-002
 2.6074999999998233E-001	 3.8350910834134910E+000	 2.9238956382697012E-001	 1.2902084766003487E-002
 2.6079999999998232E-001	 3.8343558282211188E+000	 2.8904668867133854E-001	 1.2833981442877432E-002
 2.6084999999998232E-001	 3.8336208548977107E+000	 2.8558539423710866E-001	 1.2762933509475617E-002
 2.6089999999998231E-001	 3.8328861632812106E+000	 2.8202904066498252E-001	 1.2689367158687561E-002
 2.6094999999998231E-001	 3.8321517532096867E+000	 2.7840097697907873E-001	 1.2613715984520487E-002
 2.6099999999998230E-001	 3.8314176245213325E+000	 2.7472445583917371E-001	 1.2536421062093321E-002
 2.6104999999998230E-001	 3.8306837770544639E+000	 2.7102254842951179E-001	 1.2457930909507644E-002
 2.6109999999998229E-001	 3.8299502106475214E+000	 2.6731806231469257E-001	 1.2378701369774009E-002
 2.6114999999998229E-001	 3.8292169251390691E+000	 2.6363346270853838E-001	 1.2299195374757647E-002
 2.6119999999998228E-001	 3.8284839203677943E+000	 2.5999079546115139E-001	 1.2219882526087118E-002
 2.6124999999998227E-001	 3.8277511961725086E+000	 2.5641161029161574E-001	 1.2141238408766266E-002
 2.6129999999998227E-001	 3.8270187523921466E+000	 2.5291688648294941E-001	 1.2063743652668157E-002
 2.6134999999998226E-001	 3.8262865888657656E+000	 2.4952695954182350E-001	 1.1987882670096183E-002
 2.6139999999998226E-001	 3.8255547054325474E+000	 2.4626144673872452E-001	 1.1914141979803960E-002
 2.6144999999998225E-001	 3.8248231019317953E+000	 2.4313917398039445E-001	 1.1843008145262228E-002
 2.6149999999998225E-001	 3.8240917782029364E+000	 2.4017810397125722E-001	 1.1774965306324395E-002
 2.6154999999998224E-001	 3.8233607340855205E+000	 2.3739526246809206E-001	 1.1710492206903329E-002
 2.6159999999998224E-001	 3.8226299694192196E+000	 2.3480666669368472E-001	 1.1650058817812314E-002
 2.6164999999998223E-001	 3.8218994840438292E+000	 2.3242725193637659E-001	 1.1594122470412624E-002
 2.6169999999998222E-001	 3.8211692777992661E+000	 2.3027080335793423E-001	 1.1543123696243758E-002
 2.6174999999998222E-001	 3.8204393505255698E+000	 2.2834988422622007E-001	 1.1497481609828558E-002
 2.6179999999998221E-001	 3.8197097020629029E+000	 2.2667576871625425E-001	 1.1457589090989751E-002
 2.6184999999998221E-001	 3.8189803322515483E+000	 2.2525837852729591E-001	 1.1423807838259116E-002
 2.6189999999998220E-001	 3.8182512409319127E+000	 2.2410621904541117E-001	 1.1396463277692980E-002
 2.6194999999998220E-001	 3.8175224279445237E+000	 2.2322632346909543E-001	 1.1375839654686692E-002
 2.6199999999998219E-001	 3.8167938931300305E+000	 2.2262419970233524E-001	 1.1362175294287674E-002
 2.6204999999998219E-001	 3.8160656363292045E+000	 2.2230378411214832E-001	 1.1355658258045008E-002
 2.6209999999998218E-001	 3.8153376573829378E+000	 2.2226740137491746E-001	 1.1356422501057142E-002
 2.6214999999998218E-001	 3.8146099561322448E+000	 2.2251573385304185E-001	 1.1364544723749648E-002
 2.6219999999998217E-001	 3.8138825324182610E+000	 2.2304779791018617E-001	 1.1380041952638828E-002
 2.6224999999998216E-001	 3.8131553860822422E+000	 2.2386093048932909E-001	 1.1402870002087156E-002
 2.6229999999998216E-001	 3.8124285169655661E+000	 2.2495078606210081E-001	 1.1432922873966063E-002
 2.6234999999998215E-001	 3.8117019249097313E+000	 2.2631134598947555E-001	 1.1470033158788247E-002
 2.6239999999998215E-001	 3.8109756097563570E+000	 2.2793493729782088E-001	 1.1513973348704432E-002
 2.6244999999998214E-001	 3.8102495713471827E+000	 2.2981226562654142E-001	 1.1564458144228757E-002
 2.6249999999998214E-001	 3.8095238095240687E+000	 2.3193246020905725E-001	 1.1621147626642066E-002
 2.6254999999998213E-001	 3.8087983241289964E+000	 2.3428313173308166E-001	 1.1683651225047923E-002
 2.6259999999998213E-001	 3.8080731150040674E+000	 2.3685044224308413E-001	 1.1751532348739548E-002
 2.6264999999998212E-001	 3.8073481819915025E+000	 2.3961919022001391E-001	 1.1824313647120555E-002
 2.6269999999998211E-001	 3.8066235249336433E+000	 2.4257290387922459E-001	 1.1901482593765375E-002
 2.6274999999998211E-001	 3.8058991436729519E+000	 2.4569395196058355E-001	 1.1982497513081438E-002
 2.6279999999998210E-001	 3.8051750380520093E+000	 2.4896365927278027E-001	 1.2066793617890849E-002
 2.6284999999998210E-001	 3.8044512079135178E+000	 2.5236243850915502E-001	 1.2153789240796364E-002
 2.6289999999998209E-001	 3.8037276531002973E+000	 2.5586992777976586E-001	 1.2242891922221787E-002
 2.6294999999998209E-001	 3.8030043734552885E+000	 2.5946513711232355E-001	 1.2333504359252486E-002
 2.6299999999998208E-001	 3.8022813688215518E+000	 2.6312660204390803E-001	 1.2425030130207146E-002
 2.6304999999998208E-001	 3.8015586390422662E+000	 2.6683254340528839E-001	 1.2516879134783443E-002
 2.6309999999998207E-001	 3.8008361839607305E+000	 2.7056102971811657E-001	 1.2608472653893227E-002
 2.6314999999998206E-001	 3.8001140034203615E+000	 2.7429014280420427E-001	 1.2699248044671124E-002
 2.6319999999998206E-001	 3.7993920972646968E+000	 2.7799814330668621E-001	 1.2788663004714257E-002
 2.6324999999998205E-001	 3.7986704653373908E+000	 2.8166363722386745E-001	 1.2876199458865541E-002
 2.6329999999998205E-001	 3.7979491074822187E+000	 2.8526573839384384E-001	 1.2961366981312986E-002
 2.6334999999998204E-001	 3.7972280235430729E+000	 2.8878422733947517E-001	 1.3043705807003541E-002
 2.6339999999998204E-001	 3.7965072133639644E+000	 2.9219970610533108E-001	 1.3122789461738751E-002
 2.6344999999998203E-001	 3.7957866767890232E+000	 2.9549374352535362E-001	 1.3198226940139999E-002
 2.6349999999998203E-001	 3.7950664136624979E+000	 2.9864901544649858E-001	 1.3269664571630979E-002
 2.6354999999998202E-001	 3.7943464238287543E+000	 3.0164943395152138E-001	 1.3336787498925086E-002
 2.6359999999998202E-001	 3.7936267071322769E+000	 3.0448026686349994E-001	 1.3399320833104952E-002
 2.6364999999998201E-001	 3.7929072634176682E+000	 3.0712824700632735E-001	 1.3457030526372845E-002
 2.6369999999998200E-001	 3.7921880925296483E+000	 3.0958166690251732E-001	 1.3509723903965239E-002
 2.6374999999998200E-001	 3.7914691943130552E+000	 3.1183046546380283E-001	 1.3557250035695410E-002
 2.6379999999998199E-001	 3.7907505686128440E+000	 3.1386629891207063E-001	 1.3599499813054038E-002
 2.6384999999998199E-001	 3.7900322152740884E+000	 3.1568259895645012E-001	 1.3636405825878483E-002
 2.6389999999998198E-001	 3.7893141341419789E+000	 3.1727462106348808E-001	 1.3667942124940343E-002
 2.6394999999998198E-001	 3.7885963250618233E+000	 3.1863947475420440E-001	 1.3694123716267027E-002
 2.6399999999998197E-001	 3.7878787878790465E+000	 3.1977614706036567E-001	 1.3715006042801167E-002
 2.6404999999998197E-001	 3.7871615224391908E+000	 3.2068550951677766E-001	 1.3730684260324845E-002
 2.6409999999998196E-001	 3.7864445285879147E+000	 3.2137031327517701E-001	 1.3741292407137515E-002
 2.6414999999998195E-001	 3.7857278061709949E+000	 3.2183517697254760E-001	 1.3747002576319048E-002
 2.6419999999998195E-001	 3.7850113550343236E+000	 3.2208655730174796E-001	 1.3748023867185533E-002
 2.6424999999998194E-001	 3.7842951750239102E+000	 3.2213271517996972E-001	 1.3744601390556811E-002
 2.6429999999998194E-001	 3.7835792659858809E+000	 3.2198366942866541E-001	 1.3737015140301612E-002
 2.6434999999998193E-001	 3.7828636277664778E+000	 3.2165113860247591E-001	 1.3725578733884119E-002
 2.6439999999998193E-001	 3.7821482602120589E+000	 3.2114848116397199E-001	 1.3710638219732106E-002
 2.6444999999998192E-001	 3.7814331631690994E+000	 3.2049062080711194E-001	 1.3692570648508037E-002
 2.6449999999998192E-001	 3.7807183364841905E+000	 3.1969396922699761E-001	 1.3671782644925943E-002
 2.6454999999998191E-001	 3.7800037800040385E+000	 3.1877633913081060E-001	 1.3648708800808450E-002
 2.6459999999998191E-001	 3.7792894935754662E+000	 3.1775685242436968E-001	 1.3623809960223842E-002
 2.6464999999998190E-001	 3.7785754770454125E+000	 3.1665584358422783E-001	 1.3597571368233112E-002
 2.6469999999998189E-001	 3.7778617302609310E+000	 3.1549475543516681E-001	 1.3570500590124041E-002
 2.6474999999998189E-001	 3.7771482530691913E+000	 3.1429603130991168E-001	 1.3543125249541123E-002
 2.6479999999998188E-001	 3.7764350453174789E+000	 3.1308300501707109E-001	 1.3515990586957910E-002
 2.6484999999998188E-001	 3.7757221068531939E+000	 3.1187978192928617E-001	 1.3489656662133431E-002
 2.6489999999998187E-001	 3.7750094375238521E+000	 3.1071112155751357E-001	 1.3464695397590810E-002
 2.6494999999998187E-001	 3.7742970371770843E+000	 3.0960231385126863E-001	 1.3441687272752086E-002
 2.6499999999998186E-001	 3.7735849056606359E+000	 3.0857905425299276E-001	 1.3421217763607040E-002
 2.6504999999998186E-001	 3.7728730428223671E+000	 3.0766731402699443E-001	 1.3403873444228880E-002
 2.6509999999998185E-001	 3.7721614485102544E+000	 3.0689321233272071E-001	 1.3390237895488077E-002
 2.6514999999998184E-001	 3.7714501225723871E+000	 3.0628288358003014E-001	 1.3380887292826384E-002
 2.6519999999998184E-001	 3.7707390648569703E+000	 3.0586234385811933E-001	 1.3376385785849909E-002
 2.6524999999998183E-001	 3.7700282752123222E+000	 3.0565735841785469E-001	 1.3377280748249528E-002
 2.6529999999998183E-001	 3.7693177534868769E+000	 3.0569330667582240E-001	 1.3384097878728173E-002
